PSNR,SSIM,LPIPS,mask_type,mask_name,image_name,exp
19.480886459350586,0.8299340605735779,0.20839789509773254,horizontal_stripe,horizontal_stripe_k=4,row_rubber_ducks.png,res_cfg_0.5_5_5
17.716012954711914,0.37905287742614746,0.41165557503700256,horizontal_stripe,horizontal_stripe_k=4,pizza_box_pizza.png,res_cfg_0.5_5_5
16.802595138549805,0.25627386569976807,0.3908631503582001,horizontal_stripe,horizontal_stripe_k=4,rocky_beach_large.png,res_cfg_0.5_5_5
24.18278694152832,0.5264825820922852,0.24976547062397003,horizontal_stripe,horizontal_stripe_k=4,lemon_blue_surface.png,res_cfg_0.5_5_5
14.065722465515137,0.2092108130455017,0.4787989556789398,horizontal_stripe,horizontal_stripe_k=1,woman_tending_garden.png,res_cfg_0.5_5_5
18.67852783203125,0.6551454663276672,0.3195117115974426,horizontal_stripe,horizontal_stripe_k=1,view_mountains_lake.png,res_cfg_0.5_5_5
17.756853103637695,0.4553217887878418,0.3287055194377899,horizontal_stripe,horizontal_stripe_k=1,field_red_flowers.png,res_cfg_0.5_5_5
23.505001068115234,0.6409680247306824,0.2368074506521225,horizontal_stripe,horizontal_stripe_k=1,bowl_fruit_wooden.png,res_cfg_0.5_5_5
20.91741371154785,0.5814152359962463,0.326425164937973,horizontal_stripe,horizontal_stripe_k=1,blue_pink_toy.png,res_cfg_0.5_5_5
23.15621566772461,0.7286781668663025,0.2037200629711151,horizontal_stripe,horizontal_stripe_k=1,watch_wrist.png,res_cfg_0.5_5_5
22.76233673095703,0.834298312664032,0.1654333472251892,horizontal_stripe,horizontal_stripe_k=1,row_rubber_ducks.png,res_cfg_0.5_5_5
18.309555053710938,0.36438772082328796,0.4355396032333374,horizontal_stripe,horizontal_stripe_k=1,pizza_box_pizza.png,res_cfg_0.5_5_5
17.09690284729004,0.23272931575775146,0.41428446769714355,horizontal_stripe,horizontal_stripe_k=1,rocky_beach_large.png,res_cfg_0.5_5_5
24.705055236816406,0.5081868171691895,0.2962803244590759,horizontal_stripe,horizontal_stripe_k=1,lemon_blue_surface.png,res_cfg_0.5_5_5
14.118903160095215,0.22838029265403748,0.4458780586719513,horizontal_stripe,horizontal_stripe_k=2,woman_tending_garden.png,res_cfg_0.5_5_5
18.385665893554688,0.662940263748169,0.2909626364707947,horizontal_stripe,horizontal_stripe_k=2,view_mountains_lake.png,res_cfg_0.5_5_5
18.563486099243164,0.4980754256248474,0.30270883440971375,horizontal_stripe,horizontal_stripe_k=2,field_red_flowers.png,res_cfg_0.5_5_5
23.517013549804688,0.6543237566947937,0.20830322802066803,horizontal_stripe,horizontal_stripe_k=2,bowl_fruit_wooden.png,res_cfg_0.5_5_5
20.291364669799805,0.5873734951019287,0.301937073469162,horizontal_stripe,horizontal_stripe_k=2,blue_pink_toy.png,res_cfg_0.5_5_5
21.893342971801758,0.7217223644256592,0.20114968717098236,horizontal_stripe,horizontal_stripe_k=2,watch_wrist.png,res_cfg_0.5_5_5
21.50690269470215,0.842657744884491,0.15263675153255463,horizontal_stripe,horizontal_stripe_k=2,row_rubber_ducks.png,res_cfg_0.5_5_5
18.050369262695312,0.3702946603298187,0.42117953300476074,horizontal_stripe,horizontal_stripe_k=2,pizza_box_pizza.png,res_cfg_0.5_5_5
16.73988151550293,0.2340373992919922,0.3934791386127472,horizontal_stripe,horizontal_stripe_k=2,rocky_beach_large.png,res_cfg_0.5_5_5
24.521007537841797,0.5175689458847046,0.2551952600479126,horizontal_stripe,horizontal_stripe_k=2,lemon_blue_surface.png,res_cfg_0.5_5_5
13.600284576416016,0.25443029403686523,0.4491997957229614,horizontal_stripe,horizontal_stripe_k=8,woman_tending_garden.png,res_cfg_0.5_5_5
15.384657859802246,0.6172945499420166,0.3502410650253296,horizontal_stripe,horizontal_stripe_k=8,view_mountains_lake.png,res_cfg_0.5_5_5
13.522595405578613,0.40476495027542114,0.44513750076293945,horizontal_stripe,horizontal_stripe_k=8,field_red_flowers.png,res_cfg_0.5_5_5
18.132686614990234,0.6285446882247925,0.26813632249832153,horizontal_stripe,horizontal_stripe_k=8,bowl_fruit_wooden.png,res_cfg_0.5_5_5
18.207441329956055,0.5979812741279602,0.30378803610801697,horizontal_stripe,horizontal_stripe_k=8,blue_pink_toy.png,res_cfg_0.5_5_5
16.627174377441406,0.7056549787521362,0.22771526873111725,horizontal_stripe,horizontal_stripe_k=8,watch_wrist.png,res_cfg_0.5_5_5
17.687700271606445,0.7928630709648132,0.24728506803512573,horizontal_stripe,horizontal_stripe_k=8,row_rubber_ducks.png,res_cfg_0.5_5_5
17.163860321044922,0.37763988971710205,0.40411555767059326,horizontal_stripe,horizontal_stripe_k=8,pizza_box_pizza.png,res_cfg_0.5_5_5
15.695477485656738,0.2712465524673462,0.3995133638381958,horizontal_stripe,horizontal_stripe_k=8,rocky_beach_large.png,res_cfg_0.5_5_5
19.989931106567383,0.4877704083919525,0.2879953384399414,horizontal_stripe,horizontal_stripe_k=8,lemon_blue_surface.png,res_cfg_0.5_5_5
13.263195037841797,0.24497288465499878,0.4403449296951294,checkerboard,checkerboard_k=16,woman_tending_garden.png,res_cfg_0.5_5_5
16.766735076904297,0.6481297612190247,0.3102966547012329,checkerboard,checkerboard_k=16,view_mountains_lake.png,res_cfg_0.5_5_5
15.987624168395996,0.5214179754257202,0.2925293445587158,checkerboard,checkerboard_k=16,field_red_flowers.png,res_cfg_0.5_5_5
20.990270614624023,0.6787297129631042,0.20996633172035217,checkerboard,checkerboard_k=16,bowl_fruit_wooden.png,res_cfg_0.5_5_5
18.93239974975586,0.6030234694480896,0.29724812507629395,checkerboard,checkerboard_k=16,blue_pink_toy.png,res_cfg_0.5_5_5
16.983423233032227,0.6859880685806274,0.24365507066249847,checkerboard,checkerboard_k=16,watch_wrist.png,res_cfg_0.5_5_5
17.02159309387207,0.8083993196487427,0.2248096764087677,checkerboard,checkerboard_k=16,row_rubber_ducks.png,res_cfg_0.5_5_5
16.889169692993164,0.38328513503074646,0.39773696660995483,checkerboard,checkerboard_k=16,pizza_box_pizza.png,res_cfg_0.5_5_5
16.263959884643555,0.262547105550766,0.38290977478027344,checkerboard,checkerboard_k=16,rocky_beach_large.png,res_cfg_0.5_5_5
18.363475799560547,0.5138384103775024,0.3202057182788849,checkerboard,checkerboard_k=16,lemon_blue_surface.png,res_cfg_0.5_5_5
13.828463554382324,0.23976771533489227,0.44293922185897827,checkerboard,checkerboard_k=8,woman_tending_garden.png,res_cfg_0.5_5_5
18.174842834472656,0.6759120225906372,0.27177396416664124,checkerboard,checkerboard_k=8,view_mountains_lake.png,res_cfg_0.5_5_5
18.295806884765625,0.5202170610427856,0.2875429093837738,checkerboard,checkerboard_k=8,field_red_flowers.png,res_cfg_0.5_5_5
23.013317108154297,0.674345850944519,0.1949305236339569,checkerboard,checkerboard_k=8,bowl_fruit_wooden.png,res_cfg_0.5_5_5
19.794647216796875,0.5968799591064453,0.299196720123291,checkerboard,checkerboard_k=8,blue_pink_toy.png,res_cfg_0.5_5_5
20.790435791015625,0.7256722450256348,0.19928818941116333,checkerboard,checkerboard_k=8,watch_wrist.png,res_cfg_0.5_5_5
20.12938117980957,0.8398469686508179,0.16634854674339294,checkerboard,checkerboard_k=8,row_rubber_ducks.png,res_cfg_0.5_5_5
17.93121337890625,0.39019808173179626,0.40497034788131714,checkerboard,checkerboard_k=8,pizza_box_pizza.png,res_cfg_0.5_5_5
16.6530818939209,0.25929176807403564,0.3754482865333557,checkerboard,checkerboard_k=8,rocky_beach_large.png,res_cfg_0.5_5_5
23.746978759765625,0.5284711718559265,0.24865148961544037,checkerboard,checkerboard_k=8,lemon_blue_surface.png,res_cfg_0.5_5_5
14.096837043762207,0.22832927107810974,0.44180828332901,checkerboard,checkerboard_k=4,woman_tending_garden.png,res_cfg_0.5_5_5
18.87554168701172,0.6812846660614014,0.2676467299461365,checkerboard,checkerboard_k=4,view_mountains_lake.png,res_cfg_0.5_5_5
18.750211715698242,0.5076900124549866,0.2843799591064453,checkerboard,checkerboard_k=4,field_red_flowers.png,res_cfg_0.5_5_5
24.07945442199707,0.6792087554931641,0.2013801634311676,checkerboard,checkerboard_k=4,bowl_fruit_wooden.png,res_cfg_0.5_5_5
20.780113220214844,0.5957947969436646,0.29158318042755127,checkerboard,checkerboard_k=4,blue_pink_toy.png,res_cfg_0.5_5_5
22.208759307861328,0.7239649295806885,0.1973046064376831,checkerboard,checkerboard_k=4,watch_wrist.png,res_cfg_0.5_5_5
22.682540893554688,0.8518587946891785,0.14771881699562073,checkerboard,checkerboard_k=4,row_rubber_ducks.png,res_cfg_0.5_5_5
18.075437545776367,0.36970263719558716,0.4214826822280884,checkerboard,checkerboard_k=4,pizza_box_pizza.png,res_cfg_0.5_5_5
17.08641815185547,0.246724933385849,0.3859284818172455,checkerboard,checkerboard_k=4,rocky_beach_large.png,res_cfg_0.5_5_5
24.169891357421875,0.5114191174507141,0.26839831471443176,checkerboard,checkerboard_k=4,lemon_blue_surface.png,res_cfg_0.5_5_5
14.223858833312988,0.19844257831573486,0.4827427268028259,checkerboard,checkerboard_k=1,woman_tending_garden.png,res_cfg_0.5_5_5
19.334978103637695,0.6671122908592224,0.31454724073410034,checkerboard,checkerboard_k=1,view_mountains_lake.png,res_cfg_0.5_5_5
19.457725524902344,0.5012009739875793,0.31578344106674194,checkerboard,checkerboard_k=1,field_red_flowers.png,res_cfg_0.5_5_5
24.256010055541992,0.6301006078720093,0.3088681697845459,checkerboard,checkerboard_k=1,bowl_fruit_wooden.png,res_cfg_0.5_5_5
21.207738876342773,0.5863330364227295,0.3228195309638977,checkerboard,checkerboard_k=1,blue_pink_toy.png,res_cfg_0.5_5_5
23.20319366455078,0.7349696159362793,0.22318986058235168,checkerboard,checkerboard_k=1,watch_wrist.png,res_cfg_0.5_5_5
24.096736907958984,0.853105902671814,0.15451593697071075,checkerboard,checkerboard_k=1,row_rubber_ducks.png,res_cfg_0.5_5_5
18.52341079711914,0.3574596047401428,0.4502953886985779,checkerboard,checkerboard_k=1,pizza_box_pizza.png,res_cfg_0.5_5_5
17.281591415405273,0.2265567034482956,0.45302146673202515,checkerboard,checkerboard_k=1,rocky_beach_large.png,res_cfg_0.5_5_5
24.020599365234375,0.4942767322063446,0.36146900057792664,checkerboard,checkerboard_k=1,lemon_blue_surface.png,res_cfg_0.5_5_5
14.19655990600586,0.21174123883247375,0.47117850184440613,checkerboard,checkerboard_k=2,woman_tending_garden.png,res_cfg_0.5_5_5
19.162494659423828,0.6713354587554932,0.2905122935771942,checkerboard,checkerboard_k=2,view_mountains_lake.png,res_cfg_0.5_5_5
19.31195068359375,0.5046230554580688,0.29548180103302,checkerboard,checkerboard_k=2,field_red_flowers.png,res_cfg_0.5_5_5
24.48421859741211,0.6543493866920471,0.23386895656585693,checkerboard,checkerboard_k=2,bowl_fruit_wooden.png,res_cfg_0.5_5_5
21.479537963867188,0.5922560691833496,0.31592559814453125,checkerboard,checkerboard_k=2,blue_pink_toy.png,res_cfg_0.5_5_5
22.85247802734375,0.7280393838882446,0.21199384331703186,checkerboard,checkerboard_k=2,watch_wrist.png,res_cfg_0.5_5_5
23.11368179321289,0.8521134853363037,0.15424984693527222,checkerboard,checkerboard_k=2,row_rubber_ducks.png,res_cfg_0.5_5_5
18.338930130004883,0.36542999744415283,0.44379597902297974,checkerboard,checkerboard_k=2,pizza_box_pizza.png,res_cfg_0.5_5_5
17.15835189819336,0.23906314373016357,0.4218370318412781,checkerboard,checkerboard_k=2,rocky_beach_large.png,res_cfg_0.5_5_5
24.728290557861328,0.518716037273407,0.3111597001552582,checkerboard,checkerboard_k=2,lemon_blue_surface.png,res_cfg_0.5_5_5
13.723346710205078,0.2523442208766937,0.43956559896469116,vertical_stripe,vertical_stripe_k=8,woman_tending_garden.png,res_cfg_2_5_5
14.390789985656738,0.5847081542015076,0.3889678716659546,vertical_stripe,vertical_stripe_k=8,view_mountains_lake.png,res_cfg_2_5_5
15.901878356933594,0.5098845958709717,0.3031485974788666,vertical_stripe,vertical_stripe_k=8,field_red_flowers.png,res_cfg_2_5_5
20.831653594970703,0.67889404296875,0.20790886878967285,vertical_stripe,vertical_stripe_k=8,bowl_fruit_wooden.png,res_cfg_2_5_5
19.713964462280273,0.601422905921936,0.3033300042152405,vertical_stripe,vertical_stripe_k=8,blue_pink_toy.png,res_cfg_2_5_5
18.613210678100586,0.7115349769592285,0.2047266811132431,vertical_stripe,vertical_stripe_k=8,watch_wrist.png,res_cfg_2_5_5
18.439903259277344,0.8201698064804077,0.2206348180770874,vertical_stripe,vertical_stripe_k=8,row_rubber_ducks.png,res_cfg_2_5_5
16.91837501525879,0.3775121867656708,0.40347641706466675,vertical_stripe,vertical_stripe_k=8,pizza_box_pizza.png,res_cfg_2_5_5
16.5797119140625,0.27003931999206543,0.3702084422111511,vertical_stripe,vertical_stripe_k=8,rocky_beach_large.png,res_cfg_2_5_5
21.71660614013672,0.5266437530517578,0.25153347849845886,vertical_stripe,vertical_stripe_k=8,lemon_blue_surface.png,res_cfg_2_5_5
14.226204872131348,0.22930137813091278,0.44439029693603516,vertical_stripe,vertical_stripe_k=2,woman_tending_garden.png,res_cfg_2_5_5
18.80992889404297,0.6771800518035889,0.27994897961616516,vertical_stripe,vertical_stripe_k=2,view_mountains_lake.png,res_cfg_2_5_5
18.492786407470703,0.5049692988395691,0.29607123136520386,vertical_stripe,vertical_stripe_k=2,field_red_flowers.png,res_cfg_2_5_5
24.349044799804688,0.6699241399765015,0.22633716464042664,vertical_stripe,vertical_stripe_k=2,bowl_fruit_wooden.png,res_cfg_2_5_5
20.466407775878906,0.5863885283470154,0.3077259659767151,vertical_stripe,vertical_stripe_k=2,blue_pink_toy.png,res_cfg_2_5_5
22.89865493774414,0.7333787679672241,0.19524157047271729,vertical_stripe,vertical_stripe_k=2,watch_wrist.png,res_cfg_2_5_5
22.768278121948242,0.8464559316635132,0.1549949049949646,vertical_stripe,vertical_stripe_k=2,row_rubber_ducks.png,res_cfg_2_5_5
17.43274688720703,0.36000174283981323,0.4355839490890503,vertical_stripe,vertical_stripe_k=2,pizza_box_pizza.png,res_cfg_2_5_5
16.863271713256836,0.24156272411346436,0.4016726315021515,vertical_stripe,vertical_stripe_k=2,rocky_beach_large.png,res_cfg_2_5_5
24.75657081604004,0.5215210914611816,0.27234458923339844,vertical_stripe,vertical_stripe_k=2,lemon_blue_surface.png,res_cfg_2_5_5
13.916101455688477,0.2396027147769928,0.44114792346954346,vertical_stripe,vertical_stripe_k=4,woman_tending_garden.png,res_cfg_2_5_5
17.791866302490234,0.6742799282073975,0.28389471769332886,vertical_stripe,vertical_stripe_k=4,view_mountains_lake.png,res_cfg_2_5_5
16.8283748626709,0.5110262632369995,0.2907383441925049,vertical_stripe,vertical_stripe_k=4,field_red_flowers.png,res_cfg_2_5_5
23.458694458007812,0.6784769296646118,0.20988821983337402,vertical_stripe,vertical_stripe_k=4,bowl_fruit_wooden.png,res_cfg_2_5_5
20.785783767700195,0.5995227694511414,0.28127771615982056,vertical_stripe,vertical_stripe_k=4,blue_pink_toy.png,res_cfg_2_5_5
21.800945281982422,0.7282594442367554,0.18444094061851501,vertical_stripe,vertical_stripe_k=4,watch_wrist.png,res_cfg_2_5_5
20.107999801635742,0.8216128349304199,0.19874373078346252,vertical_stripe,vertical_stripe_k=4,row_rubber_ducks.png,res_cfg_2_5_5
17.16396141052246,0.3711046874523163,0.4135591387748718,vertical_stripe,vertical_stripe_k=4,pizza_box_pizza.png,res_cfg_2_5_5
16.819780349731445,0.2574809789657593,0.37599045038223267,vertical_stripe,vertical_stripe_k=4,rocky_beach_large.png,res_cfg_2_5_5
23.651952743530273,0.5230432748794556,0.2487005740404129,vertical_stripe,vertical_stripe_k=4,lemon_blue_surface.png,res_cfg_2_5_5
14.283087730407715,0.20837774872779846,0.4770122766494751,vertical_stripe,vertical_stripe_k=1,woman_tending_garden.png,res_cfg_2_5_5
19.127300262451172,0.6667550802230835,0.3009643852710724,vertical_stripe,vertical_stripe_k=1,view_mountains_lake.png,res_cfg_2_5_5
19.36599349975586,0.49463674426078796,0.3125612437725067,vertical_stripe,vertical_stripe_k=1,field_red_flowers.png,res_cfg_2_5_5
24.234737396240234,0.6350709199905396,0.2908076047897339,vertical_stripe,vertical_stripe_k=1,bowl_fruit_wooden.png,res_cfg_2_5_5
21.201557159423828,0.582534670829773,0.3369072377681732,vertical_stripe,vertical_stripe_k=1,blue_pink_toy.png,res_cfg_2_5_5
23.49566650390625,0.7364136576652527,0.22076714038848877,vertical_stripe,vertical_stripe_k=1,watch_wrist.png,res_cfg_2_5_5
24.05205535888672,0.8549046516418457,0.15454168617725372,vertical_stripe,vertical_stripe_k=1,row_rubber_ducks.png,res_cfg_2_5_5
16.60833168029785,0.3177213668823242,0.49612367153167725,vertical_stripe,vertical_stripe_k=1,pizza_box_pizza.png,res_cfg_2_5_5
16.828033447265625,0.21860191226005554,0.44107288122177124,vertical_stripe,vertical_stripe_k=1,rocky_beach_large.png,res_cfg_2_5_5
24.68025016784668,0.5129300951957703,0.32501959800720215,vertical_stripe,vertical_stripe_k=1,lemon_blue_surface.png,res_cfg_2_5_5
14.313674926757812,0.21837733685970306,0.46014404296875,stochastic,stochastic_p=0.5_i=2,woman_tending_garden.png,res_cfg_2_5_5
19.24747085571289,0.6745675802230835,0.2868226170539856,stochastic,stochastic_p=0.5_i=2,view_mountains_lake.png,res_cfg_2_5_5
18.906278610229492,0.5000092387199402,0.2955559194087982,stochastic,stochastic_p=0.5_i=2,field_red_flowers.png,res_cfg_2_5_5
24.309539794921875,0.6566904783248901,0.23914891481399536,stochastic,stochastic_p=0.5_i=2,bowl_fruit_wooden.png,res_cfg_2_5_5
21.425657272338867,0.59868323802948,0.2999786138534546,stochastic,stochastic_p=0.5_i=2,blue_pink_toy.png,res_cfg_2_5_5
22.94659423828125,0.7319130897521973,0.20260700583457947,stochastic,stochastic_p=0.5_i=2,watch_wrist.png,res_cfg_2_5_5
23.793432235717773,0.8544847369194031,0.14594139158725739,stochastic,stochastic_p=0.5_i=2,row_rubber_ducks.png,res_cfg_2_5_5
